"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"080.051.2012.401.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"401";"Ehrenfeld";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"61.30"
"080.051.2012.401.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"401";"Ehrenfeld";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"32.60"
"080.051.2012.401.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"401";"Ehrenfeld";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.80"
"080.051.2012.401.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"401";"Ehrenfeld";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"31.60"
"080.051.2012.401.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"401";"Ehrenfeld";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.70"
"080.051.2012.401.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"401";"Ehrenfeld";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.10"
"080.051.2012.401.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"401";"Ehrenfeld";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.60"
"080.051.2012.401.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"401";"Ehrenfeld";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.80"
"080.051.2012.402.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"402";"Neuehrenfeld";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65.20"
"080.051.2012.402.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"402";"Neuehrenfeld";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.40"
"080.051.2012.402.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"402";"Neuehrenfeld";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"14.10"
"080.051.2012.402.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"402";"Neuehrenfeld";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"27.40"
"080.051.2012.402.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"402";"Neuehrenfeld";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.90"
"080.051.2012.402.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"402";"Neuehrenfeld";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.20"
"080.051.2012.402.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"402";"Neuehrenfeld";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.20"
"080.051.2012.402.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"402";"Neuehrenfeld";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.80"
"080.051.2012.403.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"403";"Bickendorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"49.20"
"080.051.2012.403.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"403";"Bickendorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"39.80"
"080.051.2012.403.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"403";"Bickendorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"13.50"
"080.051.2012.403.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"403";"Bickendorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.00"
"080.051.2012.403.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"403";"Bickendorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.30"
"080.051.2012.403.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"403";"Bickendorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.40"
"080.051.2012.403.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"403";"Bickendorf";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.90"
"080.051.2012.403.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"403";"Bickendorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.00"
"080.051.2012.404.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"404";"Vogelsang";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"57.10"
"080.051.2012.404.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"404";"Vogelsang";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"41.30"
"080.051.2012.404.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"404";"Vogelsang";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.70"
"080.051.2012.404.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"404";"Vogelsang";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"15.00"
"080.051.2012.404.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"404";"Vogelsang";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.80"
"080.051.2012.404.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"404";"Vogelsang";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2.90"
"080.051.2012.404.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"404";"Vogelsang";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.80"
"080.051.2012.404.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"404";"Vogelsang";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.50"
"080.051.2012.405.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"405";"Bocklemünd/Mengenich";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"50.00"
"080.051.2012.405.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"405";"Bocklemünd/Mengenich";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"45.70"
"080.051.2012.405.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"405";"Bocklemünd/Mengenich";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"20.30"
"080.051.2012.405.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"405";"Bocklemünd/Mengenich";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.90"
"080.051.2012.405.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"405";"Bocklemünd/Mengenich";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.50"
"080.051.2012.405.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"405";"Bocklemünd/Mengenich";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.20"
"080.051.2012.405.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"405";"Bocklemünd/Mengenich";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.00"
"080.051.2012.405.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"405";"Bocklemünd/Mengenich";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.30"
"080.051.2012.406.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"406";"Ossendorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"51.90"
"080.051.2012.406.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"406";"Ossendorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"34.50"
"080.051.2012.406.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"406";"Ossendorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"20.70"
"080.051.2012.406.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"406";"Ossendorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.20"
"080.051.2012.406.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"406";"Ossendorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.50"
"080.051.2012.406.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"406";"Ossendorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.90"
"080.051.2012.406.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"406";"Ossendorf";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.90"
"080.051.2012.406.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"406";"Ossendorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.20"
"080.051.2012.501.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"501";"Nippes";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"66.30"
"080.051.2012.501.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"501";"Nippes";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"33.40"
"080.051.2012.501.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"501";"Nippes";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11.30"
"080.051.2012.501.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"501";"Nippes";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"32.10"
"080.051.2012.501.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"501";"Nippes";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.40"
"080.051.2012.501.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"501";"Nippes";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.60"
"080.051.2012.501.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"501";"Nippes";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.70"
"080.051.2012.501.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"501";"Nippes";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.60"
"080.051.2012.502.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"502";"Mauenheim";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"61.10"
"080.051.2012.502.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"502";"Mauenheim";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"43.60"
"080.051.2012.502.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"502";"Mauenheim";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"15.10"
"080.051.2012.502.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"502";"Mauenheim";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"18.80"
"080.051.2012.502.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"502";"Mauenheim";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.00"
"080.051.2012.502.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"502";"Mauenheim";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.00"
"080.051.2012.502.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"502";"Mauenheim";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.80"
"080.051.2012.502.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"502";"Mauenheim";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.70"
"080.051.2012.503.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"503";"Riehl";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"61.20"
"080.051.2012.503.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"503";"Riehl";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"39.00"
"080.051.2012.503.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"503";"Riehl";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"18.10"
"080.051.2012.503.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"503";"Riehl";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.20"
"080.051.2012.503.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"503";"Riehl";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.00"
"080.051.2012.503.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"503";"Riehl";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.50"
"080.051.2012.503.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"503";"Riehl";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.50"
"080.051.2012.503.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"503";"Riehl";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.80"
"080.051.2012.504.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"504";"Niehl";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"54.40"
"080.051.2012.504.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"504";"Niehl";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"40.40"
"080.051.2012.504.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"504";"Niehl";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"18.70"
"080.051.2012.504.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"504";"Niehl";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"16.80"
"080.051.2012.504.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"504";"Niehl";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.30"
"080.051.2012.504.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"504";"Niehl";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.60"
"080.051.2012.504.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"504";"Niehl";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.00"
"080.051.2012.504.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"504";"Niehl";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.20"
"080.051.2012.505.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"505";"Weidenpesch";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"56.00"
"080.051.2012.505.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"505";"Weidenpesch";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"40.00"
"080.051.2012.505.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"505";"Weidenpesch";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"17.10"
"080.051.2012.505.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"505";"Weidenpesch";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"16.70"
"080.051.2012.505.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"505";"Weidenpesch";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.40"
"080.051.2012.505.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"505";"Weidenpesch";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.30"
"080.051.2012.505.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"505";"Weidenpesch";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.00"
"080.051.2012.505.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"505";"Weidenpesch";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.50"
"080.051.2012.506.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"506";"Longerich";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"63.00"
"080.051.2012.506.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"506";"Longerich";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"37.90"
"080.051.2012.506.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"506";"Longerich";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"26.70"
"080.051.2012.506.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"506";"Longerich";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"13.60"
"080.051.2012.506.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"506";"Longerich";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.80"
"080.051.2012.506.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"506";"Longerich";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1.80"
"080.051.2012.506.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"506";"Longerich";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.60"
"080.051.2012.506.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"506";"Longerich";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.60"
"080.051.2012.507.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"507";"Bilderstöckchen";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"51.10"
"080.051.2012.507.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"507";"Bilderstöckchen";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"41.70"
"080.051.2012.507.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"507";"Bilderstöckchen";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"16.70"
"080.051.2012.507.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"507";"Bilderstöckchen";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"15.90"
"080.051.2012.507.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"507";"Bilderstöckchen";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.90"
"080.051.2012.507.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"507";"Bilderstöckchen";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.90"
"080.051.2012.507.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"507";"Bilderstöckchen";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.20"
"080.051.2012.507.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"507";"Bilderstöckchen";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.70"
"080.051.2012.601.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"601";"Merkenich";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"54.70"
"080.051.2012.601.020";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"601";"Merkenich";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"37.80"
"080.051.2012.601.030";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"601";"Merkenich";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"24.80"
"080.051.2012.601.040";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"601";"Merkenich";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12.30"
"080.051.2012.601.050";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"601";"Merkenich";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.20"
"080.051.2012.601.060";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"601";"Merkenich";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1.90"
"080.051.2012.601.065";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"601";"Merkenich";"65";"  PIRATEN";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.80"
"080.051.2012.601.090";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"601";"Merkenich";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.20"
"080.051.2012.602.010";"080";"Politische Verhältnisse";"051";"Landtagswahl 13.05.2012, Zweitstimme";"2012";"602";"Fühlingen";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65.10"
